attention,meditation,delta,theta,lowAlpha,highAlpha,lowBeta,highBeta,lowGamma,highGamma,blinkStrength,time,m_2300,session_id,blinkType
51,37,1907551,114749,138243,183939,193681,154013,19953,10494,246,73.87115001793173,1,52,1
89,6,841377,929566,156151,92666,53686,74873,94286,56634,156,75.84358451054554,1,52,1
3,89,1044999,374467,190559,100196,15500,114491,40847,20339,134,77.69986036054772,1,52,1
40,43,1097113,1568458,2300,80979,91311,112608,35111,33003,127,79.23705025240487,1,52,1
11,52,1316860,1008470,180581,64092,100020,129359,88812,55773,136,80.45727845620766,1,52,1
25,46,26207,638927,65813,127048,169935,34912,13078,84817,215,82.09555199000673,1,52,1
64,77,1889984,619548,18186,165215,73543,156034,59096,56398,147,84.3565930349898,1,52,1
63,44,1758401,1873397,146512,180026,63829,142142,27419,70533,241,85.54576377652623,1,52,1
38,61,235020,704791,182293,54932,14666,156397,36828,25839,138,86.87715424898448,1,52,1
31,11,387489,352272,138144,169534,83536,153072,24774,25853,111,88.67261293430525,1,52,1
30,11,836401,1261413,184590,19890,28888,38971,74516,72813,65,90.45992103055525,1,52,1
66,18,135470,651261,57248,39191,111531,95760,59841,78809,64,92.7734637779373,1,52,1
52,20,610917,1267877,179807,124478,67919,188298,80638,20165,61,94.1006264542001,1,52,1
76,4,1524825,1509412,167353,102548,184066,52553,75768,39438,67,96.09158614507854,1,52,1
86,68,678831,1354587,4648,8289,153171,189981,5463,28814,151,97.2578468204367,1,52,1
3,79,537555,569807,87413,134486,58446,119930,89216,67727,255,99.21027150491294,1,52,1
48,90,329337,1930863,72970,87201,100120,61415,72914,78487,204,101.647806376427,1,52,1
9,89,44266,1420112,99831,163601,178623,139064,42243,52715,197,103.70746167805827,1,52,1
97,85,584261,352157,5299,70218,114278,92004,83845,69374,91,104.89867616626933,1,52,1
39,28,468560,849047,106724,25382,6064,16755,5950,91413,115,106.74841800266442,1,52,1
62,25,1471982,1578346,133817,186383,130347,44115,42571,48868,214,108.13664463812152,1,52,1
90,33,1152136,1730455,38132,17930,156618,17961,13340,45364,101,109.15992672096822,1,52,1
51,69,933963,491952,172182,134361,69235,60197,90588,19960,170,111.26466020218328,1,52,1
3,71,819858,802216,27693,100886,166879,151023,38050,17904,131,112.49067267482049,1,52,1
62,43,1547924,727496,155403,25571,88794,83596,9756,60609,161,114.3648300694243,1,52,1
76,54,422655,1031529,34632,115369,162202,88309,20710,2740,203,115.92317737653642,1,52,1
62,12,644548,1609167,115664,16816,169502,172111,59431,90969,217,117.63757874893903,1,52,1
100,95,248191,986476,168236,29778,4082,103092,12451,8370,194,119.40674224353042,1,52,1
25,63,72474,1924799,17458,51103,83066,169377,48932,85899,87,120.7038116818775,1,52,1
66,26,1475978,671502,189692,133456,124255,137942,69494,99184,202,123.13810301281846,1,52,1
50,90,1762960,1043692,142773,29744,198051,121356,39016,83940,250,124.69488735578305,1,52,1
45,67,1142358,1261240,116299,33468,128380,51048,96319,57784,196,126.02788131124872,1,52,1
0,19,952905,1110143,76003,75894,80680,126293,75671,2141,238,127.10023603234521,1,52,1
37,99,1252257,160765,116772,100418,20091,152312,61988,71081,205,129.06378677507675,1,52,1
71,41,1744299,703096,74513,161269,10002,79592,24263,85393,73,131.40656418427508,1,52,1
5,38,706678,1347147,118059,68686,134540,176664,2925,51186,77,132.5285689749528,1,52,1
8,54,537059,1473708,128143,180477,130361,126698,81902,93339,139,133.83906332120253,1,52,1
100,61,1415445,371196,34400,25152,67811,197401,38629,19398,117,135.88154202733494,1,52,1
90,61,839261,164251,72464,103055,109132,187627,61866,80877,68,137.9139116493176,1,52,1
19,88,1580201,329081,20286,149801,23069,46934,33335,34274,151,139.82915275494852,1,52,1
81,4,1807393,146218,44461,168503,46464,74729,38854,16707,209,141.13126769693648,1,52,1
25,13,1838663,718933,112476,18371,110079,134394,1641,55351,169,143.32598661957638,1,52,1
43,82,1848774,1392067,117033,10061,119407,57412,24002,10640,197,144.8130374445006,1,52,1
75,5,57332,267947,55564,26508,64686,16482,74968,42598,121,146.59633346260117,1,52,1
55,66,1991427,834798,23339,142615,87378,21104,2389,76732,230,147.95718997426604,1,52,1
13,52,1177819,1009256,45575,29089,111809,192182,95514,8128,173,150.07607313364673,1,52,1
10,74,1690442,637695,161924,106177,154825,128910,68000,80462,107,152.0806307882637,1,52,1
44,27,90897,1179785,70814,77628,168867,191553,35366,86316,150,153.17989444607946,1,52,1
55,69,398145,1468869,64448,111180,87005,85021,59864,96518,71,154.3160270747897,1,52,1
65,51,449722,655221,154362,94146,92937,66897,95158,73635,244,156.2400034093665,1,52,1
98,19,1839863,872935,137032,61194,6714,12726,5002,80859,195,157.56886429332752,1,52,1
48,90,1922325,917330,118443,54126,16925,141568,46394,49316,143,159.2189685354236,1,52,1
42,48,234999,1829254,72072,24472,198549,62176,62532,54770,250,161.64382750011296,1,52,1
24,13,781990,1282865,102741,27147,44557,84909,7675,74245,166,163.03803120691668,1,52,1
30,3,1922514,235695,12041,188264,91676,103118,68539,9427,210,165.08104888726166,1,52,1
36,77,177946,865119,54632,163135,196444,112248,79518,8532,174,166.92149158704038,1,52,1
37,5,1463605,1210745,65807,64554,141458,64852,95236,33305,196,169.09824486383008,1,52,1
26,96,1779063,1758316,157763,197061,164469,159178,78069,4653,128,171.21105946283518,1,52,1
85,95,441966,1979401,4067,103004,157317,70718,70699,83669,142,172.65022246884848,1,52,1
29,44,184333,695366,183441,89844,102163,140925,13854,77671,220,175.0738622895877,1,52,1
70,65,1100610,1231689,143728,158878,77280,54174,75510,83820,103,176.93792092370643,1,52,1
69,5,1792670,1606867,108908,193470,129997,16231,73165,59698,230,178.04802291777662,1,52,1
51,3,1810114,1218592,62773,126184,44516,76160,12735,68199,154,180.28497359778297,1,52,1
61,91,1946066,1167193,197747,103740,167538,193320,98815,36044,147,181.72902551558272,1,52,1
91,16,1310116,1352465,197209,30711,144047,119788,71045,22962,123,184.0928776551533,1,52,1
41,84,502299,1109327,7915,156172,174749,58353,30104,43573,139,185.85832294298962,1,52,1
51,47,28840,904821,22246,152176,38018,68759,19947,85409,156,187.97241129581406,1,52,1
3,83,655783,331057,140700,175865,129673,155157,98374,23360,126,190.29583579432423,1,52,1
94,11,580705,1270757,93536,143283,89248,139533,93492,61088,70,191.5746541608512,1,52,1
55,73,1172543,172245,29087,189220,103362,64033,22440,37677,88,194.0610138993132,1,52,1
72,95,1876205,1161826,76255,124888,120832,98859,32992,58605,210,195.18334160706058,1,52,1
71,16,318865,188932,81008,25469,173298,83246,35885,26108,106,197.06609290433846,1,52,1
19,2,209369,816697,88773,142296,117282,34596,26978,5069,131,199.06808737517287,1,52,1
47,13,1674760,786852,187823,7182,58436,89412,75721,54522,223,201.46514081658628,1,52,1
85,82,1619274,273995,62119,169169,49733,166002,51154,24847,67,203.14218002369205,1,52,1
11,19,1639151,99186,39004,23148,156597,67634,37908,8672,203,205.032161306946,1,52,1
6,59,1282354,435130,158009,11048,120145,136181,95557,69496,95,207.03530047453654,1,52,1
75,11,1328686,315785,195214,184784,90341,123396,83894,80791,102,209.06772356446874,1,52,1
0,39,713243,952755,178458,190673,97756,157419,29155,53861,147,210.10017529314703,1,52,1
42,95,272478,542695,196512,61303,148628,9198,49207,78567,166,211.92401963970303,1,52,1
21,70,1498999,1651041,37034,114741,81554,6665,4742,55472,214,213.1216907628803,1,52,1
42,30,1280889,1446304,164259,26379,75711,198636,53270,80750,179,215.31950043481478,1,52,1
71,54,244580,842597,105364,72478,189649,174409,59787,78127,61,217.54572524817345,1,52,1
59,33,1554876,883459,19209,80846,119988,49613,63200,80496,95,219.36825100692351,1,52,1
23,98,631210,202479,181974,109514,63807,84489,68596,7883,227,220.74968182643565,1,52,1
77,72,718630,246697,91747,190869,85532,64022,30347,55225,194,223.08878292498125,1,52,1
95,43,1584489,1999690,90253,192296,185652,110044,92775,3596,193,224.20412919487615,1,52,1
58,13,1434165,1398276,46989,180653,96602,156307,84613,23774,184,226.14014152336685,1,52,1
53,63,1872171,983492,189118,36870,64447,93816,57006,28898,216,227.69364099944406,1,52,1
51,100,411707,371414,108556,85257,151115,4725,57952,25747,179,229.12775277873078,1,52,1
8,37,125565,413282,99420,107163,93588,190811,19532,61324,166,230.9831196138999,1,52,1
2,42,1981127,1304928,8917,141445,193260,75218,9461,44448,103,232.61254559457677,1,52,1
57,96,1374899,476194,9768,50488,19986,2126,90853,29604,107,234.484299842467,1,52,1
66,53,1457777,80774,164888,146157,3989,142869,17097,99970,92,235.80602817840102,1,52,1
6,96,1027515,181611,2205,58862,10365,115774,1219,41980,232,237.22552970776303,1,52,1
2,87,1472070,1555314,117777,174492,192436,125206,28029,88043,230,239.70193208768924,1,52,1
24,53,557008,1958598,140869,197181,45970,172592,32645,72027,107,241.80480202679178,1,52,1
44,68,184704,1948534,72963,151566,2857,78018,25719,90109,201,243.21521503727647,1,52,1
64,16,1371215,251020,1069,62719,21495,142050,54609,28400,86,245.27750540437734,1,52,1
7,51,891705,960216,161892,23526,192709,129705,94440,30096,175,247.380637752348,1,52,1
27,42,500279,941462,70905,152636,41442,146250,46778,2382,86,248.93342385742483,1,52,1
10,6,1092056,471697,148393,53609,89991,74391,24899,71012,198,250.0105774847027,1,52,1
85,51,516077,1379936,89613,183639,139514,125594,72812,99140,177,251.5982066354344,1,52,1
59,77,154879,1523539,89366,57524,119456,189540,37722,63402,145,252.8936030203179,1,52,1
20,33,764732,298528,185047,58293,47905,173295,48045,99928,153,254.2258229229036,1,52,1
17,91,281362,1063534,128101,10308,1434,7869,93527,68688,67,256.07467977477745,1,52,1
16,21,1843760,1791280,24612,182638,161348,131530,86511,90862,202,257.7341016237052,1,52,1
27,4,1199678,893283,89953,42033,94815,65426,78525,55517,144,258.87880781741507,1,52,1
62,99,1771795,1214674,180388,94443,87587,66105,87181,10698,100,260.8120646226873,1,52,1
25,17,742104,450076,47426,14361,94191,43598,73226,1278,143,262.03136896458335,1,52,1
82,26,512910,463544,32205,150664,176649,16669,53807,38891,162,264.19043031978197,1,52,1
27,89,585595,723193,12683,64450,65888,65117,26095,18727,210,266.1299207393406,1,52,1
52,98,1915534,1519592,176978,161486,18505,170758,81237,7555,189,268.4133164828039,1,52,1
28,10,205824,1297312,138061,41988,18949,176491,43696,12891,101,270.44135874058975,1,52,1
71,12,855224,295774,175371,54473,160159,25013,14591,64198,103,272.6559056104903,1,52,1
87,45,1314224,1497395,169597,83612,186043,156775,24835,24641,174,274.49275818975343,1,52,1
91,2,1026041,417406,132887,67229,33976,53377,78707,22429,81,275.98492286454024,1,52,1
85,66,1656467,1788667,121112,74202,29322,64873,22137,50482,227,277.73340847548263,1,52,1
35,65,862006,1432435,52891,1909,82765,119455,7694,7674,112,278.9394818263892,1,52,1
83,55,1171140,349761,121896,165086,50658,148351,98940,65405,206,281.0374011943776,1,52,1
72,47,549395,273940,121075,48588,169815,128392,62420,98948,160,282.5208170923391,1,52,1
90,17,575234,836437,8510,140611,189515,79494,27222,50049,168,284.5685140792549,1,52,1
10,90,825846,1487263,120963,183873,188822,83073,52049,38989,117,286.70861248117484,1,52,1
59,28,541688,1263379,11964,141888,15003,98492,91101,80480,135,288.2462083963371,1,52,1
83,46,470222,51697,20447,91367,82678,14301,14155,18909,163,290.6748296940783,1,52,1
37,74,1672619,136102,90229,26162,180853,25902,40121,34245,103,292.12850098002303,1,52,1
30,34,843304,1916444,121734,77086,146530,163076,9773,5018,127,293.5145288576368,1,52,1
5,24,264846,294907,119556,25799,106563,24312,99806,25442,190,295.5546188722331,1,52,1
92,27,1968697,1512552,147819,94282,57404,164979,82938,79379,238,298.0237961206448,1,52,1
6,19,586683,1870708,91269,115049,20437,100379,95276,77920,68,300.1864832845441,1,52,1
11,25,876682,1169880,67257,102755,103638,176171,77745,87996,143,301.74664255836694,1,52,1
81,85,1696111,1689216,188878,63421,63254,38409,7644,50241,86,303.7202367786671,1,52,1
59,26,1847600,966773,56137,170349,94467,34815,68368,25707,234,304.9587310512804,1,52,1
55,38,1780801,65407,149078,186179,56744,34632,79439,70027,67,306.83310495194706,1,52,1
63,46,290395,247095,55496,18676,110187,81193,6306,40885,150,308.83788524380844,1,52,1
82,57,879213,698949,169216,11694,190192,139077,51620,46361,119,310.1729582472729,1,52,1
82,78,965921,886393,99484,20484,20067,121302,14838,66829,145,312.4669473452,1,52,1
93,94,1339117,725805,126687,74792,51274,169928,49051,93952,79,313.74544982069244,1,52,1
7,66,1419610,1334441,128810,25651,8265,172786,47198,58213,72,315.1659650646826,1,52,1
65,81,1176413,573669,41976,106223,118104,52362,67876,91638,83,316.51606648479293,1,52,1
2,5,1194937,177710,41676,43575,50139,119680,5850,25824,66,318.08951676646694,1,52,1
92,65,872453,176686,145325,138510,41847,76012,67251,67801,135,320.2736212254649,1,52,1
56,50,502376,1961807,160181,146777,89256,4741,65114,43200,154,322.57031662912493,1,52,1
1,37,633308,672018,78600,31997,143645,6061,88947,39151,236,323.81330819285216,1,52,1
88,60,1970668,1064110,70772,114632,19250,54093,46007,26916,70,325.2925762499794,1,52,1
44,29,614563,1994459,100454,97911,169496,98033,88183,98834,239,326.4054108709003,1,52,1
97,89,490432,1179304,61311,115178,15371,190805,20267,81359,106,328.2136044194359,1,52,1
82,15,1773322,131730,19869,120419,69525,125108,82899,86734,193,330.16586254777735,1,52,1
3,25,1121120,1491795,9189,37746,117926,37091,37774,72224,103,332.56063644292743,1,52,1
97,91,357696,1440035,89483,135143,57105,147947,47547,92808,141,333.9276955061962,1,52,1
10,55,1378353,536056,92474,95517,80426,191748,97452,43235,196,335.2398173455706,1,52,1
100,79,1806153,977893,10782,62649,32191,30564,78742,21314,195,336.5625307395685,1,52,1
41,85,882183,520713,59496,15088,122451,59634,66617,19753,98,338.76676501045415,1,52,1
2,98,1480660,602202,33244,57843,143718,108545,97850,56846,65,340.83719701332785,1,52,1
96,5,117251,126273,135775,139531,77043,61628,12620,36960,67,341.9589794816085,1,52,1
91,93,1486227,77783,81792,128953,96019,98013,12908,8986,70,344.1217463467739,1,52,1
30,56,1447887,977958,135405,79957,47908,78355,47922,51855,103,346.0754548184336,1,52,1
81,78,113941,238132,95095,3664,45805,114306,10954,96704,239,347.28291608678217,1,52,1
7,98,1922159,734151,159717,70541,124126,110986,63478,73758,229,348.3872330936361,1,52,1
78,55,506313,1494497,33216,63432,181100,74573,75836,87721,211,350.7225838453767,1,52,1
21,35,826605,1110815,62377,187087,111322,75876,69404,84284,205,352.7951737918846,1,52,1
7,95,1612061,1318887,137442,171995,113452,146061,34491,72157,172,355.29511322483256,1,52,1
38,16,1112506,535173,197676,50404,189421,199330,21051,60878,130,356.66863231285146,1,52,1
21,61,967520,1159684,196835,97248,152777,101725,94076,9707,250,358.17038213699936,1,52,1
3,1,517154,1915330,60082,52700,122454,128761,42762,46316,118,359.8895137367358,1,52,1
91,78,1787009,1098262,120928,169734,187089,167639,25712,54824,156,361.77508333610325,1,52,1
74,71,1439200,499032,68986,117912,70801,1399,68186,59609,78,363.7054943028508,1,52,1
61,37,405787,182768,137150,65212,96189,6147,61845,57025,203,366.188185959202,1,52,1
93,31,835384,1798033,153861,28691,122417,45040,49487,57519,77,368.00910910239367,1,52,1
79,26,549651,1823871,41998,6406,100779,102780,28290,82397,228,370.0484477137249,1,52,1
24,85,869601,526432,146270,46743,188516,164361,23191,63135,185,371.4882596827488,1,52,1
76,34,1720928,1977386,112725,25981,152032,25031,73941,91141,122,372.67593601471077,1,52,1
47,74,85277,1236939,41128,1078,193820,54259,62398,98546,210,374.10079631701194,1,52,1
29,3,345509,776968,104379,67173,104239,98684,30852,27462,138,376.1182274853587,1,52,1
52,93,864572,28569,15170,180232,56856,69566,93963,40446,248,377.28909242111865,1,52,1
62,38,1961632,570018,33231,89231,111619,171934,50820,8215,80,379.4105354901995,1,52,1
7,38,1617092,1933231,126221,48567,80445,161810,93539,84487,98,381.3876204628034,1,52,1
23,87,173498,1208739,13370,165027,22111,60656,63797,90370,96,382.9168083462472,1,52,1
40,41,18903,766646,55692,147052,106896,58249,58192,81484,62,385.3558723482772,1,52,1
72,79,186245,561260,116685,28619,47425,129121,91064,95230,240,387.4605039895883,1,52,1
78,26,93520,1391637,178828,138413,99121,50143,56581,92241,65,389.5231121328279,1,52,1
4,42,633168,1220083,86621,105442,180591,180375,53080,98062,91,391.0675767469569,1,52,1
1,6,615150,56270,40736,162066,128980,100039,70199,13478,96,393.535164498562,1,52,1
23,21,1461721,1748968,65401,50364,195295,138420,27394,76435,124,394.61329594754307,1,52,1
35,42,1456453,540397,4210,13370,121540,153019,56068,24612,93,396.99041013003966,1,52,1
4,72,491283,1420662,199375,147782,128236,60280,32899,16082,132,398.45281567669684,1,52,1
23,60,197831,1822142,156327,86369,53208,58814,91953,84437,164,400.5107099122262,1,52,1
45,67,1736720,457250,198697,164461,164501,53022,69525,99133,142,402.912122078499,1,52,1
78,27,242390,1614740,2730,187869,188341,116896,99603,56195,162,404.16295519363456,1,52,1
68,38,634443,219758,180359,138927,56338,125708,24982,47734,141,406.1753928132085,1,52,1
78,31,402456,14719,36095,197398,119849,119621,94584,23749,239,408.6098090580446,1,52,1
80,84,1537517,362665,195810,118939,86668,117606,51250,72071,242,409.89838724644926,1,52,1
20,89,240249,617787,63354,83616,93895,30962,60713,94142,132,412.11312664773556,1,52,1
55,98,1211116,1696394,54844,55406,28416,76260,53040,39297,134,414.5066237671326,1,52,1
14,30,96010,1768930,2453,192985,94159,144692,75156,4550,220,415.81200588407586,1,52,1
62,11,678164,1058703,75444,121884,35716,119706,26824,3824,252,418.2853967766437,1,52,1
40,20,110311,1988873,24606,17889,68437,164886,87164,87314,123,419.79730153324834,1,52,1
43,13,1946983,1365260,27357,31299,81542,4356,43233,23887,93,420.93931515361925,1,52,1
25,69,166518,1564247,91605,21741,2405,97953,15739,51637,82,422.49798198853443,1,52,1
11,87,540627,642615,30791,110876,71653,113696,36386,33884,123,423.6886383482696,1,52,1
75,51,1327157,735793,156829,158623,119443,8216,41006,11566,157,424.9317507139566,1,52,1
33,65,339396,472543,50933,184655,75881,32217,17228,81014,210,426.56749246031706,1,52,1
40,8,1743357,896825,162290,51238,187892,41927,33900,32709,102,428.9172266413453,1,52,1
28,7,1198949,275744,78528,164558,59997,70502,38177,82315,113,431.16961953939676,1,52,1
34,74,202718,1645689,94578,26574,183702,79109,77012,51914,64,433.03397300816636,1,52,1
